1128508766 2005.10.05 R77-M0-N0 I:J18 U11 2005-10-05-03.39.26.795835 R77-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R77-M1-NC I:J18 U11 2005-10-05-03.39.28.164808 R77-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R77-M1-NC I:J18 U01 2005-10-05-03.39.28.295682 R77-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R77-M1-N8 I:J18 U11 2005-10-05-03.39.28.416150 R77-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R77-M1-N8 I:J18 U01 2005-10-05-03.39.28.534996 R77-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R40-M1-NC I:J18 U11 2005-10-05-03.39.28.649010 R40-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R40-M1-NC I:J18 U01 2005-10-05-03.39.28.763234 R40-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R41-M1-N0 I:J18 U11 2005-10-05-03.39.28.876124 R41-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508768 2005.10.05 R41-M1-N0 I:J18 U01 2005-10-05-03.39.28.997051 R41-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R41-M0-NC I:J18 U11 2005-10-05-03.39.29.110206 R41-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R41-M0-NC I:J18 U01 2005-10-05-03.39.29.224770 R41-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R41-M1-N4 I:J18 U11 2005-10-05-03.39.29.337135 R41-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R41-M1-N4 I:J18 U01 2005-10-05-03.39.29.585217 R41-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R54-M1-N0 I:J18 U11 2005-10-05-03.39.29.733533 R54-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508769 2005.10.05 R54-M1-N0 I:J18 U01 2005-10-05-03.39.29.883363 R54-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R54-M1-N8 I:J18 U11 2005-10-05-03.39.30.009059 R54-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R54-M1-N8 I:J18 U01 2005-10-05-03.39.30.122203 R54-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R53-M0-N4 I:J18 U11 2005-10-05-03.39.30.235173 R53-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R53-M0-N4 I:J18 U01 2005-10-05-03.39.30.360724 R53-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R41-M0-N8 I:J18 U11 2005-10-05-03.39.30.486904 R41-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R41-M0-N8 I:J18 U01 2005-10-05-03.39.30.612450 R41-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R41-M0-N4 I:J18 U11 2005-10-05-03.39.30.739177 R41-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R41-M0-N4 I:J18 U01 2005-10-05-03.39.30.857544 R41-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508770 2005.10.05 R53-M0-NC I:J18 U11 2005-10-05-03.39.30.977621 R53-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R53-M0-NC I:J18 U01 2005-10-05-03.39.31.096598 R53-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R54-M0-N4 I:J18 U11 2005-10-05-03.39.31.155991 R54-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R54-M0-N4 I:J18 U01 2005-10-05-03.39.31.216491 R54-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R54-M0-N0 I:J18 U11 2005-10-05-03.39.31.276465 R54-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R54-M0-N0 I:J18 U01 2005-10-05-03.39.31.404482 R54-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R56-M0-N0 I:J18 U11 2005-10-05-03.39.31.522880 R56-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R56-M0-N0 I:J18 U01 2005-10-05-03.39.31.635203 R56-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R55-M1-NC I:J18 U11 2005-10-05-03.39.31.756449 R55-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508771 2005.10.05 R55-M1-NC I:J18 U01 2005-10-05-03.39.31.870387 R55-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R53-M1-N8 I:J18 U11 2005-10-05-03.39.32.020346 R53-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R53-M1-N8 I:J18 U01 2005-10-05-03.39.32.139987 R53-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M1-N0 I:J18 U11 2005-10-05-03.39.32.253757 R56-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M1-N0 I:J18 U01 2005-10-05-03.39.32.372455 R56-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M1-N4 I:J18 U11 2005-10-05-03.39.32.486768 R56-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M1-N4 I:J18 U01 2005-10-05-03.39.32.599870 R56-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M0-N8 I:J18 U11 2005-10-05-03.39.32.717663 R56-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M0-N8 I:J18 U01 2005-10-05-03.39.32.838031 R56-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508772 2005.10.05 R56-M0-N4 I:J18 U11 2005-10-05-03.39.32.952220 R56-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R56-M0-N4 I:J18 U01 2005-10-05-03.39.33.065455 R56-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R55-M1-N4 I:J18 U11 2005-10-05-03.39.33.195843 R55-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R55-M1-N4 I:J18 U01 2005-10-05-03.39.33.306775 R55-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R51-M1-N0 I:J18 U11 2005-10-05-03.39.33.427149 R51-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R51-M1-N0 I:J18 U01 2005-10-05-03.39.33.537564 R51-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R55-M0-N0 I:J18 U11 2005-10-05-03.39.33.651353 R55-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R55-M0-N0 I:J18 U01 2005-10-05-03.39.33.759999 R55-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R51-M1-NC I:J18 U11 2005-10-05-03.39.33.873728 R51-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508773 2005.10.05 R51-M1-NC I:J18 U01 2005-10-05-03.39.33.970678 R51-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R54-M1-NC I:J18 U11 2005-10-05-03.39.34.064905 R54-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R54-M1-NC I:J18 U01 2005-10-05-03.39.34.160749 R54-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R54-M1-N4 I:J18 U11 2005-10-05-03.39.34.257543 R54-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R54-M1-N4 I:J18 U01 2005-10-05-03.39.34.366198 R54-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R53-M0-N8 I:J18 U11 2005-10-05-03.39.34.728670 R53-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R53-M0-N8 I:J18 U01 2005-10-05-03.39.34.865756 R53-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508774 2005.10.05 R53-M0-N0 I:J18 U11 2005-10-05-03.39.34.962393 R53-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M0-N0 I:J18 U01 2005-10-05-03.39.35.058599 R53-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R56-M0-NC I:J18 U11 2005-10-05-03.39.35.161487 R56-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R56-M0-NC I:J18 U01 2005-10-05-03.39.35.251189 R56-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R51-M1-N4 I:J18 U11 2005-10-05-03.39.35.340356 R51-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R51-M1-N4 I:J18 U01 2005-10-05-03.39.35.435308 R51-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-N4 I:J18 U11 2005-10-05-03.39.35.524539 R53-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-N4 I:J18 U01 2005-10-05-03.39.35.614575 R53-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-N0 I:J18 U11 2005-10-05-03.39.35.716815 R53-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-N0 I:J18 U01 2005-10-05-03.39.35.805902 R53-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-NC I:J18 U11 2005-10-05-03.39.35.896207 R53-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508775 2005.10.05 R53-M1-NC I:J18 U01 2005-10-05-03.39.35.997732 R53-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R55-M0-N4 I:J18 U11 2005-10-05-03.39.36.087162 R55-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R55-M0-N4 I:J18 U01 2005-10-05-03.39.36.176459 R55-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R55-M0-N8 I:J18 U11 2005-10-05-03.39.36.266443 R55-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R55-M0-N8 I:J18 U01 2005-10-05-03.39.36.355971 R55-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M1-N8 I:J18 U11 2005-10-05-03.39.36.446426 R45-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M1-N8 I:J18 U01 2005-10-05-03.39.36.537084 R45-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M0-N8 I:J18 U11 2005-10-05-03.39.36.637516 R45-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M0-N8 I:J18 U01 2005-10-05-03.39.36.727905 R45-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M1-N4 I:J18 U11 2005-10-05-03.39.36.828651 R45-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508776 2005.10.05 R45-M1-N4 I:J18 U01 2005-10-05-03.39.36.930875 R45-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M1-N8 I:J18 U11 2005-10-05-03.39.37.074924 R44-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M1-N8 I:J18 U01 2005-10-05-03.39.37.187520 R44-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R41-M1-NC I:J18 U11 2005-10-05-03.39.37.296465 R41-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R41-M1-NC I:J18 U01 2005-10-05-03.39.37.403436 R41-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M0-N8 I:J18 U11 2005-10-05-03.39.37.511180 R44-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M0-N8 I:J18 U01 2005-10-05-03.39.37.625809 R44-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M0-NC I:J18 U11 2005-10-05-03.39.37.731819 R44-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R44-M0-NC I:J18 U01 2005-10-05-03.39.37.840824 R44-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508777 2005.10.05 R35-M1-N0 I:J18 U11 2005-10-05-03.39.37.942040 R35-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R35-M1-N0 I:J18 U01 2005-10-05-03.39.38.049455 R35-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R44-M0-N0 I:J18 U11 2005-10-05-03.39.38.158743 R44-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R44-M0-N0 I:J18 U01 2005-10-05-03.39.38.266270 R44-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R44-M1-NC I:J18 U11 2005-10-05-03.39.38.378472 R44-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R44-M1-NC I:J18 U01 2005-10-05-03.39.38.480446 R44-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R55-M0-NC I:J18 U11 2005-10-05-03.39.38.587623 R55-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R55-M0-NC I:J18 U01 2005-10-05-03.39.38.704214 R55-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
1128508778 2005.10.05 R51-M1-N8 I:J18 U11 2005-10-05-03.39.38.803552 R51-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied
