1129166602 2005.10.12 R77-M0-N0 I:J18 U11 2005-10-12-18.23.22.484824 R77-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R54-M1-N0 I:J18 U01 2005-10-12-18.23.25.381918 R54-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R54-M1-N8 I:J18 U11 2005-10-12-18.23.25.486436 R54-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R54-M1-N8 I:J18 U01 2005-10-12-18.23.25.593261 R54-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R53-M0-N4 I:J18 U11 2005-10-12-18.23.25.704652 R53-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R53-M0-N4 I:J18 U01 2005-10-12-18.23.25.807091 R53-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166605 2005.10.12 R41-M0-N8 I:J18 U11 2005-10-12-18.23.25.914641 R41-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R41-M0-N8 I:J18 U01 2005-10-12-18.23.26.016716 R41-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R41-M0-N4 I:J18 U11 2005-10-12-18.23.26.117351 R41-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R41-M0-N4 I:J18 U01 2005-10-12-18.23.26.219682 R41-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R53-M0-NC I:J18 U11 2005-10-12-18.23.26.326961 R53-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R53-M0-NC I:J18 U01 2005-10-12-18.23.26.446897 R53-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R54-M0-N4 I:J18 U11 2005-10-12-18.23.26.560866 R54-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R54-M0-N4 I:J18 U01 2005-10-12-18.23.26.686200 R54-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R54-M0-N0 I:J18 U11 2005-10-12-18.23.26.741934 R54-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R54-M0-N0 I:J18 U01 2005-10-12-18.23.26.872008 R54-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166606 2005.10.12 R56-M0-N0 I:J18 U11 2005-10-12-18.23.26.990948 R56-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R56-M0-N0 I:J18 U01 2005-10-12-18.23.27.122804 R56-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R55-M1-NC I:J18 U11 2005-10-12-18.23.27.242516 R55-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R55-M1-NC I:J18 U01 2005-10-12-18.23.27.363495 R55-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R53-M1-N8 I:J18 U11 2005-10-12-18.23.27.494391 R53-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R53-M1-N8 I:J18 U01 2005-10-12-18.23.27.609295 R53-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R56-M1-N0 I:J18 U11 2005-10-12-18.23.27.722117 R56-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R56-M1-N0 I:J18 U01 2005-10-12-18.23.27.824428 R56-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166607 2005.10.12 R56-M1-N4 I:J18 U11 2005-10-12-18.23.27.928585 R56-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R56-M1-N4 I:J18 U01 2005-10-12-18.23.28.069839 R56-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R56-M0-N8 I:J18 U11 2005-10-12-18.23.28.324505 R56-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R56-M0-N8 I:J18 U01 2005-10-12-18.23.28.474558 R56-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R56-M0-N4 I:J18 U11 2005-10-12-18.23.28.575757 R56-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R56-M0-N4 I:J18 U01 2005-10-12-18.23.28.671432 R56-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R55-M1-N4 I:J18 U11 2005-10-12-18.23.28.786294 R55-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R55-M1-N4 I:J18 U01 2005-10-12-18.23.28.877145 R55-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166608 2005.10.12 R51-M1-N0 I:J18 U11 2005-10-12-18.23.28.979572 R51-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R51-M1-N0 I:J18 U01 2005-10-12-18.23.29.080101 R51-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R55-M0-N0 I:J18 U11 2005-10-12-18.23.29.171663 R55-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R55-M0-N0 I:J18 U01 2005-10-12-18.23.29.272416 R55-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R51-M1-NC I:J18 U11 2005-10-12-18.23.29.376743 R51-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R51-M1-NC I:J18 U01 2005-10-12-18.23.29.479524 R51-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R54-M1-NC I:J18 U11 2005-10-12-18.23.29.578515 R54-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R54-M1-NC I:J18 U01 2005-10-12-18.23.29.683609 R54-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R54-M1-N4 I:J18 U11 2005-10-12-18.23.29.784890 R54-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R54-M1-N4 I:J18 U01 2005-10-12-18.23.29.878918 R54-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166609 2005.10.12 R53-M0-N8 I:J18 U11 2005-10-12-18.23.29.980293 R53-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M0-N8 I:J18 U01 2005-10-12-18.23.30.087802 R53-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M0-N0 I:J18 U11 2005-10-12-18.23.30.190146 R53-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M0-N0 I:J18 U01 2005-10-12-18.23.30.292137 R53-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R56-M0-NC I:J18 U11 2005-10-12-18.23.30.405704 R56-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R56-M0-NC I:J18 U01 2005-10-12-18.23.30.499829 R56-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R51-M1-N4 I:J18 U11 2005-10-12-18.23.30.601828 R51-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R51-M1-N4 I:J18 U01 2005-10-12-18.23.30.697976 R51-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M1-N4 I:J18 U11 2005-10-12-18.23.30.799725 R53-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M1-N4 I:J18 U01 2005-10-12-18.23.30.895411 R53-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166610 2005.10.12 R53-M1-N0 I:J18 U11 2005-10-12-18.23.30.992271 R53-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R53-M1-N0 I:J18 U01 2005-10-12-18.23.31.098759 R53-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R53-M1-NC I:J18 U11 2005-10-12-18.23.31.194069 R53-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R53-M1-NC I:J18 U01 2005-10-12-18.23.31.291467 R53-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R55-M0-N4 I:J18 U11 2005-10-12-18.23.31.398848 R55-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R55-M0-N4 I:J18 U01 2005-10-12-18.23.31.505645 R55-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R55-M0-N8 I:J18 U11 2005-10-12-18.23.31.612901 R55-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R55-M0-N8 I:J18 U01 2005-10-12-18.23.31.721702 R55-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R45-M1-N8 I:J18 U11 2005-10-12-18.23.31.776783 R45-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166611 2005.10.12 R45-M1-N8 I:J18 U01 2005-10-12-18.23.31.895425 R45-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R45-M0-N8 I:J18 U11 2005-10-12-18.23.32.008277 R45-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R45-M0-N8 I:J18 U01 2005-10-12-18.23.32.117747 R45-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R45-M1-N4 I:J18 U11 2005-10-12-18.23.32.226387 R45-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R45-M1-N4 I:J18 U01 2005-10-12-18.23.32.332887 R45-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R44-M1-N8 I:J18 U11 2005-10-12-18.23.32.438514 R44-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R44-M1-N8 I:J18 U01 2005-10-12-18.23.32.547621 R44-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R41-M1-NC I:J18 U11 2005-10-12-18.23.32.661148 R41-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R41-M1-NC I:J18 U01 2005-10-12-18.23.32.783552 R41-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166612 2005.10.12 R44-M0-N8 I:J18 U11 2005-10-12-18.23.32.895097 R44-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R44-M0-N8 I:J18 U01 2005-10-12-18.23.33.147619 R44-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R44-M0-NC I:J18 U11 2005-10-12-18.23.33.350200 R44-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R44-M0-NC I:J18 U01 2005-10-12-18.23.33.501070 R44-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R35-M1-N0 I:J18 U11 2005-10-12-18.23.33.612993 R35-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R35-M1-N0 I:J18 U01 2005-10-12-18.23.33.725850 R35-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R44-M0-N0 I:J18 U11 2005-10-12-18.23.33.842553 R44-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166613 2005.10.12 R44-M0-N0 I:J18 U01 2005-10-12-18.23.33.954444 R44-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166614 2005.10.12 R44-M1-NC I:J18 U11 2005-10-12-18.23.34.063317 R44-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166614 2005.10.12 R44-M1-NC I:J18 U01 2005-10-12-18.23.34.181415 R44-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166614 2005.10.12 R55-M0-NC I:J18 U11 2005-10-12-18.23.34.295304 R55-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166614 2005.10.12 R55-M0-NC I:J18 U01 2005-10-12-18.23.34.403726 R55-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
1129166614 2005.10.12 R51-M1-N8 I:J18 U11 2005-10-12-18.23.34.524315 R51-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/COP/64K/vnm.rts: invalid or missing program image, Permission denied
