1128075192 2005.09.30 R35-M1-N0 I:J18 U11 2005-09-30-03.13.12.942275 R35-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R25-M0-N4 I:J18 U01 2005-09-30-03.13.15.041730 R25-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R33-M0-NC I:J18 U11 2005-09-30-03.13.15.158006 R33-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R33-M0-NC I:J18 U01 2005-09-30-03.13.15.268833 R33-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R31-M0-N0 I:J18 U11 2005-09-30-03.13.15.382641 R31-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R31-M0-N0 I:J18 U01 2005-09-30-03.13.15.499751 R31-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R36-M1-N8 I:J18 U11 2005-09-30-03.13.15.604429 R36-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R36-M1-N8 I:J18 U01 2005-09-30-03.13.15.711604 R36-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R22-M1-N0 I:J18 U11 2005-09-30-03.13.15.744129 R22-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R22-M1-N0 I:J18 U01 2005-09-30-03.13.15.867878 R22-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075195 2005.09.30 R26-M0-NC I:J18 U11 2005-09-30-03.13.15.969484 R26-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-NC I:J18 U01 2005-09-30-03.13.16.083576 R26-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N8 I:J18 U11 2005-09-30-03.13.16.192965 R26-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N8 I:J18 U01 2005-09-30-03.13.16.304447 R26-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N4 I:J18 U11 2005-09-30-03.13.16.412280 R26-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N4 I:J18 U01 2005-09-30-03.13.16.525984 R26-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R31-M0-N8 I:J18 U11 2005-09-30-03.13.16.636343 R31-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R31-M0-N8 I:J18 U01 2005-09-30-03.13.16.736837 R31-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N0 I:J18 U11 2005-09-30-03.13.16.849887 R26-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075196 2005.09.30 R26-M0-N0 I:J18 U01 2005-09-30-03.13.16.951438 R26-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R22-M1-NC I:J18 U11 2005-09-30-03.13.17.055283 R22-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R22-M1-NC I:J18 U01 2005-09-30-03.13.17.168987 R22-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R20-M1-N0 I:J18 U11 2005-09-30-03.13.17.401915 R20-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R20-M1-N0 I:J18 U01 2005-09-30-03.13.17.610319 R20-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R20-M0-N8 I:J18 U11 2005-09-30-03.13.17.717987 R20-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R20-M0-N8 I:J18 U01 2005-09-30-03.13.17.826351 R20-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075197 2005.09.30 R31-M0-NC I:J18 U11 2005-09-30-03.13.17.933241 R31-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R31-M0-NC I:J18 U01 2005-09-30-03.13.18.060294 R31-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R30-M0-N0 I:J18 U11 2005-09-30-03.13.18.173926 R30-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R30-M0-N0 I:J18 U01 2005-09-30-03.13.18.275951 R30-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M0-N0 I:J18 U11 2005-09-30-03.13.18.383654 R37-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M0-N0 I:J18 U01 2005-09-30-03.13.18.492380 R37-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M0-NC I:J18 U11 2005-09-30-03.13.18.598874 R37-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M0-NC I:J18 U01 2005-09-30-03.13.18.718602 R37-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M1-N0 I:J18 U11 2005-09-30-03.13.18.843729 R37-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M1-N0 I:J18 U01 2005-09-30-03.13.18.873188 R37-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075198 2005.09.30 R37-M0-N8 I:J18 U11 2005-09-30-03.13.18.988077 R37-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R37-M0-N8 I:J18 U01 2005-09-30-03.13.19.101739 R37-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R33-M1-NC I:J18 U11 2005-09-30-03.13.19.221239 R33-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R33-M1-NC I:J18 U01 2005-09-30-03.13.19.340590 R33-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R37-M1-N4 I:J18 U11 2005-09-30-03.13.19.466391 R37-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R37-M1-N4 I:J18 U01 2005-09-30-03.13.19.581854 R37-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R24-M1-NC I:J18 U11 2005-09-30-03.13.19.706855 R24-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R24-M1-NC I:J18 U01 2005-09-30-03.13.19.836934 R24-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075199 2005.09.30 R37-M1-N8 I:J18 U11 2005-09-30-03.13.19.951980 R37-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R37-M1-N8 I:J18 U01 2005-09-30-03.13.20.067383 R37-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R37-M1-NC I:J18 U11 2005-09-30-03.13.20.179621 R37-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R37-M1-NC I:J18 U01 2005-09-30-03.13.20.287973 R37-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R20-M1-N8 I:J18 U11 2005-09-30-03.13.20.395277 R20-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R20-M1-N8 I:J18 U01 2005-09-30-03.13.20.507973 R20-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R20-M1-NC I:J18 U11 2005-09-30-03.13.20.610949 R20-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R20-M1-NC I:J18 U01 2005-09-30-03.13.20.730862 R20-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R27-M1-NC I:J18 U11 2005-09-30-03.13.20.771805 R27-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075200 2005.09.30 R27-M1-NC I:J18 U01 2005-09-30-03.13.20.897879 R27-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R27-M1-N8 I:J18 U11 2005-09-30-03.13.21.011681 R27-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R27-M1-N8 I:J18 U01 2005-09-30-03.13.21.125430 R27-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R26-M1-N4 I:J18 U11 2005-09-30-03.13.21.239573 R26-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R26-M1-N4 I:J18 U01 2005-09-30-03.13.21.353284 R26-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R27-M0-N0 I:J18 U11 2005-09-30-03.13.21.480357 R27-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R27-M0-N0 I:J18 U01 2005-09-30-03.13.21.592382 R27-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R33-M1-N8 I:J18 U11 2005-09-30-03.13.21.711973 R33-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R33-M1-N8 I:J18 U01 2005-09-30-03.13.21.831935 R33-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R25-M0-N0 I:J18 U11 2005-09-30-03.13.21.861496 R25-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075201 2005.09.30 R25-M0-N0 I:J18 U01 2005-09-30-03.13.21.903277 R25-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R22-M0-N8 I:J18 U11 2005-09-30-03.13.22.023480 R22-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R22-M0-N8 I:J18 U01 2005-09-30-03.13.22.143134 R22-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R21-M1-N4 I:J18 U11 2005-09-30-03.13.22.257574 R21-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R21-M1-N4 I:J18 U01 2005-09-30-03.13.22.370887 R21-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R27-M1-N4 I:J18 U11 2005-09-30-03.13.22.662232 R27-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R27-M1-N4 I:J18 U01 2005-09-30-03.13.22.820348 R27-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075202 2005.09.30 R24-M0-N8 I:J18 U11 2005-09-30-03.13.22.934221 R24-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R24-M0-N8 I:J18 U01 2005-09-30-03.13.23.047770 R24-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R24-M0-N4 I:J18 U11 2005-09-30-03.13.23.161501 R24-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R24-M0-N4 I:J18 U01 2005-09-30-03.13.23.269181 R24-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R24-M0-N0 I:J18 U11 2005-09-30-03.13.23.376929 R24-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R24-M0-N0 I:J18 U01 2005-09-30-03.13.23.473282 R24-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R20-M0-NC I:J18 U11 2005-09-30-03.13.23.570395 R20-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R20-M0-NC I:J18 U01 2005-09-30-03.13.23.676588 R20-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R27-M0-NC I:J18 U11 2005-09-30-03.13.23.779520 R27-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R27-M0-NC I:J18 U01 2005-09-30-03.13.23.880645 R27-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075203 2005.09.30 R26-M1-N8 I:J18 U11 2005-09-30-03.13.23.971442 R26-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075204 2005.09.30 R26-M1-N8 I:J18 U01 2005-09-30-03.13.24.002984 R26-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075204 2005.09.30 R27-M0-N8 I:J18 U11 2005-09-30-03.13.24.113659 R27-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075204 2005.09.30 R27-M0-N8 I:J18 U01 2005-09-30-03.13.24.221871 R27-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075204 2005.09.30 R20-M0-N0 I:J18 U11 2005-09-30-03.13.24.325858 R20-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
1128075204 2005.09.30 R20-M0-N0 I:J18 U01 2005-09-30-03.13.24.431837 R20-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/Gunnels/COP16/vnm.rts: invalid or missing program image, Permission denied
