1128025586 2005.09.29 R35-M1-N0 I:J18 U11 2005-09-29-13.26.26.467914 R35-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R25-M0-N4 I:J18 U11 2005-09-29-13.26.28.513393 R25-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R25-M0-N4 I:J18 U01 2005-09-29-13.26.28.619198 R25-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R33-M0-NC I:J18 U11 2005-09-29-13.26.28.714471 R33-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R33-M0-NC I:J18 U01 2005-09-29-13.26.28.804213 R33-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R31-M0-N0 I:J18 U11 2005-09-29-13.26.28.894559 R31-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025588 2005.09.29 R31-M0-N0 I:J18 U01 2005-09-29-13.26.28.995812 R31-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R36-M1-N8 I:J18 U11 2005-09-29-13.26.29.086275 R36-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R36-M1-N8 I:J18 U01 2005-09-29-13.26.29.175642 R36-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R22-M1-N0 I:J18 U11 2005-09-29-13.26.29.277530 R22-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R22-M1-N0 I:J18 U01 2005-09-29-13.26.29.367447 R22-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-NC I:J18 U11 2005-09-29-13.26.29.457089 R26-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-NC I:J18 U01 2005-09-29-13.26.29.546742 R26-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-N8 I:J18 U11 2005-09-29-13.26.29.635947 R26-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-N8 I:J18 U01 2005-09-29-13.26.29.725723 R26-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-N4 I:J18 U11 2005-09-29-13.26.29.821145 R26-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025589 2005.09.29 R26-M0-N4 I:J18 U01 2005-09-29-13.26.29.905172 R26-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R31-M0-N8 I:J18 U11 2005-09-29-13.26.30.001940 R31-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R31-M0-N8 I:J18 U01 2005-09-29-13.26.30.097294 R31-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R26-M0-N0 I:J18 U11 2005-09-29-13.26.30.193113 R26-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R26-M0-N0 I:J18 U01 2005-09-29-13.26.30.289366 R26-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R22-M1-NC I:J18 U11 2005-09-29-13.26.30.383630 R22-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R22-M1-NC I:J18 U01 2005-09-29-13.26.30.485978 R22-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R20-M1-N0 I:J18 U11 2005-09-29-13.26.30.583297 R20-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R20-M1-N0 I:J18 U01 2005-09-29-13.26.30.685164 R20-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025590 2005.09.29 R20-M0-N8 I:J18 U11 2005-09-29-13.26.30.975511 R20-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R20-M0-N8 I:J18 U01 2005-09-29-13.26.31.136021 R20-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R31-M0-NC I:J18 U11 2005-09-29-13.26.31.276864 R31-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R31-M0-NC I:J18 U01 2005-09-29-13.26.31.379946 R31-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R30-M0-N0 I:J18 U11 2005-09-29-13.26.31.473093 R30-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R30-M0-N0 I:J18 U01 2005-09-29-13.26.31.569744 R30-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R37-M0-N0 I:J18 U11 2005-09-29-13.26.31.603295 R37-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R37-M0-N0 I:J18 U01 2005-09-29-13.26.31.714997 R37-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R37-M0-NC I:J18 U11 2005-09-29-13.26.31.816116 R37-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025591 2005.09.29 R37-M0-NC I:J18 U01 2005-09-29-13.26.31.911443 R37-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M1-N0 I:J18 U11 2005-09-29-13.26.32.266830 R37-M1-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M1-N0 I:J18 U01 2005-09-29-13.26.32.407021 R37-M1-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M0-N8 I:J18 U11 2005-09-29-13.26.32.497710 R37-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M0-N8 I:J18 U01 2005-09-29-13.26.32.589305 R37-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R33-M1-NC I:J18 U11 2005-09-29-13.26.32.682475 R33-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R33-M1-NC I:J18 U01 2005-09-29-13.26.32.785013 R33-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M1-N4 I:J18 U11 2005-09-29-13.26.32.886014 R37-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025592 2005.09.29 R37-M1-N4 I:J18 U01 2005-09-29-13.26.32.987603 R37-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R24-M1-NC I:J18 U11 2005-09-29-13.26.33.072563 R24-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R24-M1-NC I:J18 U01 2005-09-29-13.26.33.161146 R24-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R37-M1-N8 I:J18 U11 2005-09-29-13.26.33.263004 R37-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R37-M1-N8 I:J18 U01 2005-09-29-13.26.33.364740 R37-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R20-M1-N8 I:J18 U11 2005-09-29-13.26.33.466365 R20-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R20-M1-N8 I:J18 U01 2005-09-29-13.26.33.583141 R20-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R20-M1-NC I:J18 U11 2005-09-29-13.26.33.681399 R20-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R20-M1-NC I:J18 U01 2005-09-29-13.26.33.789951 R20-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R27-M1-NC I:J18 U11 2005-09-29-13.26.33.890945 R27-M1-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025593 2005.09.29 R27-M1-NC I:J18 U01 2005-09-29-13.26.33.993388 R27-M1-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R27-M1-N8 I:J18 U11 2005-09-29-13.26.34.095085 R27-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R27-M1-N8 I:J18 U01 2005-09-29-13.26.34.196179 R27-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R26-M1-N4 I:J18 U11 2005-09-29-13.26.34.297720 R26-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R26-M1-N4 I:J18 U01 2005-09-29-13.26.34.399936 R26-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R27-M0-N0 I:J18 U11 2005-09-29-13.26.34.513514 R27-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R27-M0-N0 I:J18 U01 2005-09-29-13.26.34.621922 R27-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R33-M1-N8 I:J18 U11 2005-09-29-13.26.34.727550 R33-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R33-M1-N8 I:J18 U01 2005-09-29-13.26.34.828022 R33-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025594 2005.09.29 R22-M0-N8 I:J18 U11 2005-09-29-13.26.34.935865 R22-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R22-M0-N8 I:J18 U01 2005-09-29-13.26.35.051795 R22-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R21-M1-N4 I:J18 U11 2005-09-29-13.26.35.157668 R21-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R21-M1-N4 I:J18 U01 2005-09-29-13.26.35.258413 R21-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R27-M1-N4 I:J18 U11 2005-09-29-13.26.35.361277 R27-M1-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R27-M1-N4 I:J18 U01 2005-09-29-13.26.35.467890 R27-M1-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R24-M0-N8 I:J18 U11 2005-09-29-13.26.35.570152 R24-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R24-M0-N8 I:J18 U01 2005-09-29-13.26.35.670924 R24-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025595 2005.09.29 R24-M0-N4 I:J18 U11 2005-09-29-13.26.35.979386 R24-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R24-M0-N4 I:J18 U01 2005-09-29-13.26.36.168525 R24-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R20-M0-NC I:J18 U11 2005-09-29-13.26.36.326255 R20-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R20-M0-NC I:J18 U01 2005-09-29-13.26.36.449101 R20-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R27-M0-NC I:J18 U11 2005-09-29-13.26.36.573714 R27-M0-NC I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R27-M0-NC I:J18 U01 2005-09-29-13.26.36.608437 R27-M0-NC I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R26-M1-N8 I:J18 U11 2005-09-29-13.26.36.748460 R26-M1-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R26-M1-N8 I:J18 U01 2005-09-29-13.26.36.858822 R26-M1-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025596 2005.09.29 R27-M0-N8 I:J18 U11 2005-09-29-13.26.36.970843 R27-M0-N8 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025597 2005.09.29 R27-M0-N8 I:J18 U01 2005-09-29-13.26.37.084686 R27-M0-N8 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025597 2005.09.29 R20-M0-N0 I:J18 U11 2005-09-29-13.26.37.204148 R20-M0-N0 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025597 2005.09.29 R20-M0-N0 I:J18 U01 2005-09-29-13.26.37.324110 R20-M0-N0 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025597 2005.09.29 R20-M0-N4 I:J18 U11 2005-09-29-13.26.37.426356 R20-M0-N4 I:J18 U11 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
1128025597 2005.09.29 R20-M0-N4 I:J18 U01 2005-09-29-13.26.37.534809 R20-M0-N4 I:J18 U01 RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/TomAndJeff/bin/untested_vnm/untested_vnm.rts: invalid or missing program image, Permission denied
